input	output	language
WARSAWA 26 ga watan Agusta , shekara ta 1996	WARSAWA_B-LOC 26_O ga_O watan_O Agusta_O ,_O shekara_O ta_O 1996_O	hau
Masu hannun jari na kamfanin gine-ginen Poland Mostostal Zabrze Holding SA sun amince da fitar da miliyan 25 na zloty , mai sauya shekaru biyar tare da darajar darajar 100 zloty kowannensu , in ji mai magana da yawun kamfanin a ranar Litinin .	Masu_O hannun_O jari_O na_O kamfanin_O gine-ginen_O Poland_O Mostostal_B-ORG Zabrze_I-ORG Holding_I-ORG SA_I-ORG sun_O amince_O da_O fitar_O da_O miliyan_O 25_O na_O zloty_O ,_O mai_O sauya_O shekaru_O biyar_O tare_O da_O darajar_O darajar_O 100_O zloty_O kowannensu_O ,_O in_O ji_O mai_O magana_O da_O yawun_O kamfanin_O a_O ranar_O Litinin_O ._O	hau
" Kyautar za ta kasance ba kasa da kashi 15 cikin dari ba kuma za a saita ta hanyar gudanarwa kafin batun ...	"_O Kyautar_O za_O ta_O kasance_O ba_O kasa_O da_O kashi_O 15_O cikin_O dari_O ba_O kuma_O za_O a_O saita_O ta_O hanyar_O gudanarwa_O kafin_O batun_O ..._O	hau
wanda muke tsammanin a farkon shekara mai zuwa , " in ji Grabowksi .	wanda_O muke_O tsammanin_O a_O farkon_O shekara_O mai_O zuwa_O ,_O "_O in_O ji_O Grabowksi_B-PER ._O	hau
Kamfanin ya sanya hannu kan yarjejeniya tare da Bankin Ci Gaban Poland ( PBR ) don gudanar da batun kuma yana shirin sanya su a kasuwar hada-hadar hannayen jari ta Warsaw .	Kamfanin_O ya_O sanya_O hannu_O kan_O yarjejeniya_O tare_O da_O Bankin_B-ORG Ci_I-ORG Gaban_I-ORG Poland_I-ORG (_O PBR_B-ORG )_O don_O gudanar_O da_O batun_O kuma_O yana_O shirin_O sanya_O su_O a_O kasuwar_O hada-hadar_O hannayen_O jari_O ta_O Warsaw_B-LOC ._O	hau
Grabowski ya kuma ce masu hannun jari sun amince da bayar da hannun jari miliyan 1.6 wanda za a iya musayar takardun , wani rabo na 6.4 hannun jari da bond .	Grabowski_B-PER ya_O kuma_O ce_O masu_O hannun_O jari_O sun_O amince_O da_O bayar_O da_O hannun_O jari_O miliyan_O 1.6_O wanda_O za_O a_O iya_O musayar_O takardun_O ,_O wani_O rabo_O na_O 6.4_O hannun_O jari_O da_O bond_O ._O	hau
Ya kuma ce masu hannun jari sun amince da bayar da sabbin hannun jari miliyan 2.6 , wanda miliyan biyu aka ware wa manyan masu saka hannun jari da 600,000 ga masu saka hannun jari na cikin gida .	Ya_O kuma_O ce_O masu_O hannun_O jari_O sun_O amince_O da_O bayar_O da_O sabbin_O hannun_O jari_O miliyan_O 2.6_O ,_O wanda_O miliyan_O biyu_O aka_O ware_O wa_O manyan_O masu_O saka_O hannun_O jari_O da_O 600,000_O ga_O masu_O saka_O hannun_O jari_O na_O cikin_O gida_O ._O	hau
Za a tantance farashin ta hanyar gina littafi .	Za_O a_O tantance_O farashin_O ta_O hanyar_O gina_O littafi_O ._O	hau
Mostostal na shirin amfani da kudaden da aka samu daga abubuwan da aka bayar don kara kamfanoni a hannun jari da kuma sabunta masana 'antar ta .	Mostostal_B-ORG na_O shirin_O amfani_O da_O kudaden_O da_O aka_O samu_O daga_O abubuwan_O da_O aka_O bayar_O don_O kara_O kamfanoni_O a_O hannun_O jari_O da_O kuma_O sabunta_O masana_O 'antar_O ta_O ._O	hau
- Gidan Labarai na Warsaw + 48 22 653 9700	-_O Gidan_B-ORG Labarai_I-ORG na_I-ORG Warsaw_I-ORG +_O 48_O 22_O 653_O 9700_O	hau
Wasu mutanen da ba a san ko su wanene ba sun sace wasu ma 'aurata 'yan Holland a Costa Rica .	Wasu_O mutanen_O da_O ba_O a_O san_O ko_O su_O wanene_O ba_O sun_O sace_O wasu_O ma_O 'aurata_O 'yan_O Holland_O a_O Costa_B-LOC Rica_I-LOC ._O	hau
SAN JOSE , Costa Rica 1996-08-26 Ƙungiyar Ƙungiya ta Ƙungiya ta Ƙungiya	SAN_B-LOC JOSE_I-LOC ,_O Costa_B-LOC Rica_I-LOC 1996-08-26_O Ƙungiyar_O Ƙungiya_O ta_O Ƙungiya_O ta_O Ƙungiya_O	hau
Masu garkuwa da mutane sun yi garkuwa da wasu ma 'aurata 'yan Holland da ke kula da gonarsu a arewacin Costa Rica kuma sun bukaci a biya su dala miliyan 1.5 a matsayin kudin fansa , in ji hukumomi a ranar Litinin .	Masu_O garkuwa_O da_O mutane_O sun_O yi_O garkuwa_O da_O wasu_O ma_O 'aurata_O 'yan_O Holland_O da_O ke_O kula_O da_O gonarsu_O a_O arewacin_O Costa_B-LOC Rica_I-LOC kuma_O sun_O bukaci_O a_O biya_O su_O dala_O miliyan_O 1.5_O a_O matsayin_O kudin_O fansa_O ,_O in_O ji_O hukumomi_O a_O ranar_O Litinin_O ._O	hau
Jami 'an sun ce an sace Humberto Hueite Zyrecha da matarsa Jetty Kors , dukkansu 'yan shekara 50 , a ranar Asabar ko Lahadi da safe .	Jami_O 'an_O sun_O ce_O an_O sace_O Humberto_B-PER Hueite_I-PER Zyrecha_I-PER da_O matarsa_O Jetty_B-PER Kors_I-PER ,_O dukkansu_O 'yan_O shekara_O 50_O ,_O a_O ranar_O Asabar_O ko_O Lahadi_O da_O safe_O ._O	hau
Misael Valerio , shugaban 'yan sandan kan iyaka a Ma 'aikatar Tsaro , ya shaida wa manema labarai cewa an kara sanya ido a kan iyakar arewa da Nicaragua don hana masu garkuwa da mutane tserewa daga Costa Rica .	Misael_B-PER Valerio_I-PER ,_O shugaban_B-ORG 'yan_I-ORG sandan_I-ORG kan_I-ORG iyaka_I-ORG a_I-ORG Ma_I-ORG 'aikatar_I-ORG Tsaro_I-ORG ,_O ya_O shaida_O wa_O manema_O labarai_O cewa_O an_O kara_O sanya_O ido_O a_O kan_O iyakar_O arewa_O da_O Nicaragua_B-LOC don_O hana_O masu_O garkuwa_O da_O mutane_O tserewa_O daga_O Costa_B-LOC Rica_I-LOC ._O	hau
Rahotanni na farko sun ce an sace ma 'auratan ne a gonar " Altamira " , mallakar dan kasar Holland Richard Wisinga , a Aguas Zarcas de San Carlos kusa da iyakar Costa Rica da Nicaragua .	Rahotanni_O na_O farko_O sun_O ce_O an_O sace_O ma_O 'auratan_O ne_O a_O gonar_O "_O Altamira_B-LOC "_O ,_O mallakar_O dan_O kasar_O Holland_O Richard_B-PER Wisinga_I-PER ,_O a_O Aguas_B-LOC Zarcas_I-LOC de_I-LOC San_I-LOC Carlos_I-LOC kusa_O da_O iyakar_O Costa_B-LOC Rica_I-LOC da_I-LOC Nicaragua_I-LOC ._O	hau
Rahotannin da ba a tabbatar da su ba sun ce an gano motarsu a Santa Maria de Pocosol , kimanin kilomita 20 daga arewacin inda aka yi garkuwa da su .	Rahotannin_O da_O ba_O a_O tabbatar_O da_O su_O ba_O sun_O ce_O an_O gano_O motarsu_O a_O Santa_B-LOC Maria_I-LOC de_I-LOC Pocosol_I-LOC ,_O kimanin_O kilomita_O 20_O daga_O arewacin_O inda_O aka_O yi_O garkuwa_O da_O su_O ._O	hau
Rahotanni sun ce hukumomi sun sami wata sanarwa , da ake zaton daga masu garkuwa da mutane , a cikin motar , wanda aka yi wa Wisinga da kuma neman kudin fansa na dala miliyan 1.5 .	Rahotanni_O sun_O ce_O hukumomi_O sun_O sami_O wata_O sanarwa_O ,_O da_O ake_O zaton_O daga_O masu_O garkuwa_O da_O mutane_O ,_O a_O cikin_O motar_O ,_O wanda_O aka_O yi_O wa_O Wisinga_B-PER da_O kuma_O neman_O kudin_O fansa_O na_O dala_O miliyan_O 1.5_O ._O	hau
Wisinga ana zaton yana tafiya ne a Turai , in ji su .	Wisinga_B-PER ana_O zaton_O yana_O tafiya_O ne_O a_O Turai_B-LOC ,_O in_O ji_O su_O ._O	hau
Wani jagoran yawon shakatawa na Switzerland da wani dan yawon shakatawa na Jamus an sace su a wannan yanki a ranar Sabuwar Shekara ta rukuni na tsoffin 'yan tawaye na Nicaragua .	Wani_O jagoran_O yawon_O shakatawa_O na_O Switzerland_O da_O wani_O dan_O yawon_O shakatawa_O na_O Jamus_O an_O sace_O su_O a_O wannan_O yanki_O a_O ranar_O Sabuwar_O Shekara_O ta_O rukuni_O na_O tsoffin_O 'yan_O tawaye_O na_O Nicaragua_O ._O	hau
An saki Regula Susana Siegfried , 'yar shekara 50 , da Nicola Fleuchaus , 'yar shekara 25 , bayan kwanaki 71 da biyan kudin fansa na $ 200,000 .	An_O saki_O Regula_B-PER Susana_I-PER Siegfried_I-PER ,_O 'yar_O shekara_O 50_O ,_O da_O Nicola_O Fleuchaus_B-PER ,_O 'yar_O shekara_O 25_O ,_O bayan_O kwanaki_O 71_O da_O biyan_O kudin_O fansa_O na_O $_O 200,000_O ._O	hau
Interacciones ya kara hasashen GDP na Mexico , ya rage pesos .	Interacciones_B-ORG ya_O kara_O hasashen_O GDP_O na_O Mexico_B-LOC ,_O ya_O rage_O pesos_O ._O	hau
Birnin Mexico 1996-08-26	Birnin_B-LOC Mexico_I-LOC 1996-08-26_O	hau
Kamfanin dillancin labarai na Interacciones a ranar Litinin ya kara hasashen da ya yi na ci gaban GDP na shekarar 1996 zuwa kashi 4.3 daga kashi 3.8 , amma ya ci gaba da hasashen na shekarar 1997 ba tare da canji ba a kashi 4.5 , in ji wata sanarwa .	Kamfanin_O dillancin_O labarai_O na_O Interacciones_B-ORG a_O ranar_O Litinin_O ya_O kara_O hasashen_O da_O ya_O yi_O na_O ci_O gaban_O GDP_O na_O shekarar_O 1996_O zuwa_O kashi_O 4.3_O daga_O kashi_O 3.8_O ,_O amma_O ya_O ci_O gaba_O da_O hasashen_O na_O shekarar_O 1997_O ba_O tare_O da_O canji_O ba_O a_O kashi_O 4.5_O ,_O in_O ji_O wata_O sanarwa_O ._O	hau
Kamfanin ya kuma sake duba hasashensa na karshen shekara zuwa 7.85-8.15 a kan dala daga 8.20-8.50 .	Kamfanin_O ya_O kuma_O sake_O duba_O hasashensa_O na_O karshen_O shekara_O zuwa_O 7.85-8.15_O a_O kan_O dala_O daga_O 8.20-8.50_O ._O	hau
Ya yi hasashen karshen 1997 peso a cikin kewayon 9.20-9.40 .	Ya_O yi_O hasashen_O karshen_O 1997_O peso_O a_O cikin_O kewayon_O 9.20-9.40_O ._O	hau
Interacciones ya ci gaba da hasashen farfadowa na 1996 da 1997 ba tare da canzawa ba a kashi 26 da kashi 20 cikin dari , yana tsammanin burin gwamnati na 1997 na kimanin kashi 15 cikin dari .	Interacciones_B-ORG ya_O ci_O gaba_O da_O hasashen_O farfadowa_O na_O 1996_O da_O 1997_O ba_O tare_O da_O canzawa_O ba_O a_O kashi_O 26_O da_O kashi_O 20_O cikin_O dari_O ,_O yana_O tsammanin_O burin_O gwamnati_O na_O 1997_O na_O kimanin_O kashi_O 15_O cikin_O dari_O ._O	hau
Ya kara yawan kudaden da ya samu a shekarar 1997 zuwa kashi 25.8 daga kashi 23 .	Ya_O kara_O yawan_O kudaden_O da_O ya_O samu_O a_O shekarar_O 1997_O zuwa_O kashi_O 25.8_O daga_O kashi_O 23_O ._O	hau
Ana sa ran za a sassauta manufofin kasafin kudi kadan a rabi na biyu na wannan shekarar , wanda zai bunkasa ci gaban ba tare da shiga cikin rashi ba .	Ana_O sa_O ran_O za_O a_O sassauta_O manufofin_O kasafin_O kudi_O kadan_O a_O rabi_O na_O biyu_O na_O wannan_O shekarar_O ,_O wanda_O zai_O bunkasa_O ci_O gaban_O ba_O tare_O da_O shiga_O cikin_O rashi_O ba_O ._O	hau
" A shekara mai zuwa , manufofin kasafin kudi ba za su sami 'yanci ba saboda gwamnati za ta fuskanci alkawurran da ta dauka a karkashin shirye-shiryen tallafi daban-daban ga bankuna , masu bashi da kamfanoni , " in ji kamfanin dillalan .	"_O A_O shekara_O mai_O zuwa_O ,_O manufofin_O kasafin_O kudi_O ba_O za_O su_O sami_O 'yanci_O ba_O saboda_O gwamnati_O za_O ta_O fuskanci_O alkawurran_O da_O ta_O dauka_O a_O karkashin_O shirye-shiryen_O tallafi_O daban-daban_O ga_O bankuna_O ,_O masu_O bashi_O da_O kamfanoni_O ,_O "_O in_O ji_O kamfanin_O dillalan_O ._O	hau
- Henry Tricks , sashen labarai na birnin Mexico + 525 728-9560	-_O Henry_B-PER Tricks_I-PER ,_O sashen_O labarai_O na_O birnin_B-LOC Mexico_I-LOC +_O 525_O 728-9560_O	hau
Jami 'in Bancomext ya ce matakin pesos na Mexico ya dace .	Jami_O 'in_O Bancomext_B-ORG ya_O ce_O matakin_O pesos_O na_O Mexico_B-LOC ya_O dace_O ._O	hau
Birnin Mexico 1996-08-26	Birnin_B-LOC Mexico_I-LOC 1996-08-26_O	hau
Wani babban jami 'in bankin bunkasa fitar da kayayyaki na Bancomext ya ce karuwar darajar peso a kan dala a wannan shekara ba ta cutar da bukatar fitar da kayayyakin Mexico ba .	Wani_O babban_O jami_O 'in_O bankin_O bunkasa_O fitar_O da_O kayayyaki_O na_O Bancomext_B-ORG ya_O ce_O karuwar_O darajar_O peso_O a_O kan_O dala_O a_O wannan_O shekara_O ba_O ta_O cutar_O da_O bukatar_O fitar_O da_O kayayyakin_O Mexico_O ba_O ._O	hau
" Muna da canjin canjin da ya dace .	"_O Muna_O da_O canjin_O canjin_O da_O ya_O dace_O ._O	hau
Ba mu ji wani drop-saukar a bukatar ....	Ba_O mu_O ji_O wani_O drop-saukar_O a_O bukatar_O ...._O	hau
Ba mu da wata hujja da za mu ce canjin canjin yana shafar fitarwa , " in ji Rafael Moreno Turrent , mataimakin babban darektan bunkasa kasuwancin waje a bankin , a wani taron manema labarai .	Ba_O mu_O da_O wata_O hujja_O da_O za_O mu_O ce_O canjin_O canjin_O yana_O shafar_O fitarwa_O ,_O "_O in_O ji_O Rafael_B-PER Moreno_I-PER Turrent_I-PER ,_O mataimakin_O babban_O darektan_O bunkasa_O kasuwancin_O waje_O a_O bankin_O ,_O a_O wani_O taron_O manema_O labarai_O ._O	hau
Peso na Colombia ya rufe ƙasa , masu shigo da kaya sun sayi dlrs .	Peso_O na_O Colombia_O ya_O rufe_O ƙasa_O ,_O masu_O shigo_O da_O kaya_O sun_O sayi_O dlrs_O ._O	hau
BOGOTA 1996-08-26 Ƙarƙashin ƙasa	BOGOTA_B-LOC 1996-08-26_O Ƙarƙashin_O ƙasa_O	hau
Peso na Colombia ya rufe ƙasa a 1,044 bayan ya zo ƙarƙashin matsin lamba daga sayen dala ta hanyar masu shigo da kayayyaki da ke neman cika alkawurran da suka yi a ƙasashen waje , in ji dillalan bankunan .	Peso_O na_O Colombia_B-LOC ya_O rufe_O ƙasa_O a_O 1,044_O bayan_O ya_O zo_O ƙarƙashin_O matsin_O lamba_O daga_O sayen_O dala_O ta_O hanyar_O masu_O shigo_O da_O kayayyaki_O da_O ke_O neman_O cika_O alkawurran_O da_O suka_O yi_O a_O ƙasashen_O waje_O ,_O in_O ji_O dillalan_O bankunan_O ._O	hau
Wannan shi ne karo na biyu a jere da aka ga peso , wanda ya ƙare a 1,041 a ranar Jumma 'a , kusa da ƙasa .	Wannan_O shi_O ne_O karo_O na_O biyu_O a_O jere_O da_O aka_O ga_O peso_O ,_O wanda_O ya_O ƙare_O a_O 1,041_O a_O ranar_O Jumma_O 'a_O ,_O kusa_O da_O ƙasa_O ._O	hau
" Hawan ( dala ) ya faru ne saboda bukatar masu shigo da kayayyaki wadanda suka tara kudade masu yawa , " in ji wani dillali .	"_O Hawan_O (_O dala_O )_O ya_O faru_O ne_O saboda_O bukatar_O masu_O shigo_O da_O kayayyaki_O wadanda_O suka_O tara_O kudade_O masu_O yawa_O ,_O "_O in_O ji_O wani_O dillali_O ._O	hau
Ba da gudummawa ga raunin peso , wani dillali ya ce bankunan da za su iya sayar da greenbacks a ciniki na Litinin ya bayyana don kauce wa kasuwa .	Ba_O da_O gudummawa_O ga_O raunin_O peso_O ,_O wani_O dillali_O ya_O ce_O bankunan_O da_O za_O su_O iya_O sayar_O da_O greenbacks_O a_O ciniki_O na_O Litinin_O ya_O bayyana_O don_O kauce_O wa_O kasuwa_O ._O	hau
Wannan , a cewar dan kasuwa , ya kasance na al 'ada na matsayi na karshen watan - da kuma gaskiyar cewa kudin Amurka mai karfi yana taimakawa wajen rage wasu asarar musayar kasashen waje .	Wannan_O ,_O a_O cewar_O dan_O kasuwa_O ,_O ya_O kasance_O na_O al_O 'ada_O na_O matsayi_O na_O karshen_O watan_O -_O da_O kuma_O gaskiyar_O cewa_O kudin_O Amurka_B-LOC mai_O karfi_O yana_O taimakawa_O wajen_O rage_O wasu_O asarar_O musayar_O kasashen_O waje_O ._O	hau
Dillalai sun ba da rahoton cinikayya 355 don jimillar dala miliyan 142 kuma sun ce peso ta kai mafi girma a cikin rana a 1,037 kafin ta sauka zuwa kusa .	Dillalai_O sun_O ba_O da_O rahoton_O cinikayya_O 355_O don_O jimillar_O dala_O miliyan_O 142_O kuma_O sun_O ce_O peso_O ta_O kai_O mafi_O girma_O a_O cikin_O rana_O a_O 1,037_O kafin_O ta_O sauka_O zuwa_O kusa_O ._O	hau
- Juan Guillermo Londono , sashen labarai na Bogotá , 571 610 7944	-_O Juan_B-PER Guillermo_I-PER Londono_I-PER ,_O sashen_O labarai_O na_O Bogotá_B-LOC ,_O 571_O 610_O 7944_O	hau
Hashimoto na Japan ya bar Brazil zuwa Peru .	Hashimoto_B-PER na_O Japan_B-LOC ya_O bar_O Brazil_B-LOC zuwa_O Peru_B-LOC ._O	hau
BRAZILIA 1996-08-26 Ƙungiyar Ƙungiya ta Ƙasa	BRAZILIA_B-LOC 1996-08-26_O Ƙungiyar_O Ƙungiya_O ta_O Ƙasa_O	hau
Firayim Ministan Japan Ryutaro Hashimoto ya bar Brasilia a ranar Litinin zuwa Lima , tashar karshe a ziyarar kwanaki 10 na Latin Amurka , in ji mai magana da yawun Ma 'aikatar Harkokin Wajen Brazil .	Firayim_O Ministan_O Japan_O Ryutaro_B-PER Hashimoto_I-PER ya_O bar_O Brasilia_B-LOC a_O ranar_O Litinin_O zuwa_O Lima_B-LOC ,_O tashar_O karshe_O a_O ziyarar_O kwanaki_O 10_O na_O Latin_O Amurka_O ,_O in_O ji_O mai_O magana_O da_O yawun_O Ma_B-ORG 'aikatar_I-ORG Harkokin_I-ORG Wajen_I-ORG Brazil_O ._O	hau
Hashimoto , wanda ya riga ya ziyarci Mexico da Chile , ya yi kwana uku a Brazil .	Hashimoto_B-PER ,_O wanda_O ya_O riga_O ya_O ziyarci_O Mexico_B-LOC da_O Chile_B-LOC ,_O ya_O yi_O kwana_O uku_O a_O Brazil_B-LOC ._O	hau
Bayan Peru , ya kamata ya tafi Costa Rica .	Bayan_O Peru_B-LOC ,_O ya_O kamata_O ya_O tafi_O Costa_B-LOC Rica_I-LOC ._O	hau
Shugaban Nicaragua yana da aiki a Amurka .	Shugaban_O Nicaragua_O yana_O da_O aiki_O a_O Amurka_B-LOC ._O	hau
MANAGUA , Nicaragua 1996-08-26 Ƙungiyar Ƙungiya ta Ƙungiya ta Ƙungiya	MANAGUA_B-LOC ,_O Nicaragua_B-LOC 1996-08-26_O Ƙungiyar_O Ƙungiya_O ta_O Ƙungiya_O ta_O Ƙungiya_O	hau
Shugabar kasar Nicaragua Violeta Chamorro ta samu nasarar yin aikin tiyata a Amurka a ranar Litinin don gyara matsi a cikin kashin baya na kashin baya , in ji gwamnati .	Shugabar_O kasar_O Nicaragua_O Violeta_B-PER Chamorro_I-PER ta_O samu_O nasarar_O yin_O aikin_O tiyata_O a_O Amurka_B-LOC a_O ranar_O Litinin_O don_O gyara_O matsi_O a_O cikin_O kashin_O baya_O na_O kashin_O baya_O ,_O in_O ji_O gwamnati_O ._O	hau
" ( Chamorro ) yana cikin koshin lafiya kuma , a cewar likitocinta , za ta iya komawa Nicaragua mako mai zuwa , " in ji shi .	"_O (_O Chamorro_B-PER )_O yana_O cikin_O koshin_O lafiya_O kuma_O ,_O a_O cewar_O likitocinta_O ,_O za_O ta_O iya_O komawa_O Nicaragua_B-LOC mako_O mai_O zuwa_O ,_O "_O in_O ji_O shi_O ._O	hau
Chamorro , mai shekara 66 , ta koka da ciwon baya tun bayan tafiyarta zuwa Taiwan a watan Mayu , lokacin da ciwon ya tilasta mata zuwa Asibitin Jami 'ar Taipei don bincike .	Chamorro_B-PER ,_O mai_O shekara_O 66_O ,_O ta_O koka_O da_O ciwon_O baya_O tun_O bayan_O tafiyarta_O zuwa_O Taiwan_B-LOC a_O watan_O Mayu_O ,_O lokacin_O da_O ciwon_O ya_O tilasta_O mata_O zuwa_O Asibitin_B-LOC Jami_I-LOC 'ar_I-LOC Taipei_I-LOC don_O bincike_O ._O	hau
Tana fama da osteoporosis , cutar da ke raunana kasusuwa , kuma sau da yawa ta tashi zuwa Washington don magani .	Tana_O fama_O da_O osteoporosis_O ,_O cutar_O da_O ke_O raunana_O kasusuwa_O ,_O kuma_O sau_O da_O yawa_O ta_O tashi_O zuwa_O Washington_B-LOC don_O magani_O ._O	hau
An shirya ta yi murabus a watan Janairu bayan wa 'adin kusan shekaru bakwai .	An_O shirya_O ta_O yi_O murabus_O a_O watan_O Janairu_O bayan_O wa_O 'adin_O kusan_O shekaru_O bakwai_O ._O	hau
Mutane takwas sun mutu a wani hatsarin jirgin ruwa a Venezuela .	Mutane_O takwas_O sun_O mutu_O a_O wani_O hatsarin_O jirgin_O ruwa_O a_O Venezuela_O ._O	hau
MARACAIBO , kasar Venezuela 1996-08-26	MARACAIBO_B-LOC ,_O kasar_B-LOC Venezuela_I-LOC 1996-08-26_O	hau
'Yan uwa takwas , biyar daga cikinsu yara masu shekaru tsakanin biyu zuwa bakwai , sun nitse lokacin da karamin jirgin ruwan su ya nutse a tafkin Maracaibo a yammacin Venezuela a safiyar yau Litinin , in ji hukumomi .	'Yan_O uwa_O takwas_O ,_O biyar_O daga_O cikinsu_O yara_O masu_O shekaru_O tsakanin_O biyu_O zuwa_O bakwai_O ,_O sun_O nitse_O lokacin_O da_O karamin_O jirgin_O ruwan_O su_O ya_O nutse_O a_O tafkin_B-LOC Maracaibo_I-LOC a_O yammacin_O Venezuela_B-LOC a_O safiyar_O yau_O Litinin_O ,_O in_O ji_O hukumomi_O ._O	hau
Hadarin ya faru ne lokacin da dangin Sanchez Zarraga suka fitar da kwalekwalen su don yin yawo da dare , jami 'an tsaron gida da masu kula da gabar teku sun ce .	Hadarin_O ya_O faru_O ne_O lokacin_O da_O dangin_O Sanchez_B-PER Zarraga_I-PER suka_O fitar_O da_O kwalekwalen_O su_O don_O yin_O yawo_O da_O dare_O ,_O jami_O 'an_O tsaron_B-ORG gida_I-ORG da_I-ORG masu_I-ORG kula_I-ORG da_I-ORG gabar_I-ORG teku_I-ORG sun_O ce_O ._O	hau
Ba a san musabbabin nutsewar ba amma jami 'an sun ce jirgin ruwan yana da rami a baya kuma babu rigunan ceto .	Ba_O a_O san_O musabbabin_O nutsewar_O ba_O amma_O jami_O 'an_O sun_O ce_O jirgin_O ruwan_O yana_O da_O rami_O a_O baya_O kuma_O babu_O rigunan_O ceto_O ._O	hau
An ceto 'yan kungiyar guda uku ba tare da sun ji rauni ba .	An_O ceto_O 'yan_O kungiyar_O guda_O uku_O ba_O tare_O da_O sun_O ji_O rauni_O ba_O ._O	hau
Bankin Mexico zai zuba pesos biliyan 3.412 .	Bankin_B-ORG Mexico_I-ORG zai_O zuba_O pesos_O biliyan_O 3.412_O ._O	hau
Birnin Mexico 1996-08-26	Birnin_B-LOC Mexico_I-LOC 1996-08-26_O	hau
Bankin Mexico ya nemi saka pesos biliyan 3.412 a cikin kasuwar ta biyu a ranar Litinin ta hanyar gwanjon bashi uku , in ji dillalai .	Bankin_B-ORG Mexico_I-ORG ya_O nemi_O saka_O pesos_O biliyan_O 3.412_O a_O cikin_O kasuwar_O ta_O biyu_O a_O ranar_O Litinin_O ta_O hanyar_O gwanjon_O bashi_O uku_O ,_O in_O ji_O dillalai_O ._O	hau
An ba da tallace-tallace kamar haka :	An_O ba_O da_O tallace-tallace_O kamar_O haka_O :_O	hau
Ƙididdigar Ƙididdigar Ƙididdiga	Ƙididdigar_O Ƙididdigar_O Ƙididdiga_O	hau
1.206 biliyan kwanaki 9	1.206_O biliyan_O kwanaki_O 9_O	hau
1.206 biliyan 3 kwanaki	1.206_O biliyan_O 3_O kwanaki_O	hau
1.000 biliyan 1 rana	1.000_O biliyan_O 1_O rana_O	hau
- Gidan labarai na Birnin Mexico 525 728-9559	-_O Gidan_O labarai_O na_O Birnin_B-LOC Mexico_I-LOC 525_O 728-9559_O	hau
An yi garkuwa da ma 'aurata 'yan Holland a Costa Rica .	An_O yi_O garkuwa_O da_O ma_O 'aurata_O 'yan_O Holland_O a_O Costa_B-LOC Rica_I-LOC ._O	hau
SAN JOSE , Costa Rica 1996-08-26 Ƙungiyar Ƙungiya ta Ƙungiya ta Ƙungiya	SAN_B-LOC JOSE_I-LOC ,_O Costa_B-LOC Rica_I-LOC 1996-08-26_O Ƙungiyar_O Ƙungiya_O ta_O Ƙungiya_O ta_O Ƙungiya_O	hau
Wasu ma 'aurata 'yan Holland da ke kula da gonarsu a arewacin Costa Rica sun yi garkuwa da wani rukuni da ba a san ko su wanene ba suna neman dala miliyan 1.5 a matsayin kudin fansa , in ji hukumomi a ranar Litinin .	Wasu_O ma_O 'aurata_O 'yan_O Holland_O da_O ke_O kula_O da_O gonarsu_O a_O arewacin_O Costa_B-LOC Rica_I-LOC sun_O yi_O garkuwa_O da_O wani_O rukuni_O da_O ba_O a_O san_O ko_O su_O wanene_O ba_O suna_O neman_O dala_O miliyan_O 1.5_O a_O matsayin_O kudin_O fansa_O ,_O in_O ji_O hukumomi_O a_O ranar_O Litinin_O ._O	hau
Jami 'an sun ce an sace Humberto Hueite Zyrecha da matarsa Jetty Kors , dukkansu 'yan shekara 50 , a ranar Asabar ko Lahadi da safe .	Jami_O 'an_O sun_O ce_O an_O sace_O Humberto_B-PER Hueite_I-PER Zyrecha_I-PER da_O matarsa_O Jetty_B-PER Kors_I-PER ,_O dukkansu_O 'yan_O shekara_O 50_O ,_O a_O ranar_O Asabar_O ko_O Lahadi_O da_O safe_O ._O	hau
Misael Valerio , shugaban 'yan sandan kan iyaka a Ma 'aikatar Tsaro , ya shaida wa manema labarai cewa an kara sanya ido a kan iyakar arewacin kasar da Nicaragua don hana masu garkuwa da mutane tserewa daga Costa Rica .	Misael_B-PER Valerio_I-PER ,_O shugaban_B-ORG 'yan_I-ORG sandan_I-ORG kan_I-ORG iyaka_I-ORG a_I-ORG Ma_I-ORG 'aikatar_I-ORG Tsaro_I-ORG ,_O ya_O shaida_O wa_O manema_O labarai_O cewa_O an_O kara_O sanya_O ido_O a_O kan_O iyakar_O arewacin_O kasar_O da_O Nicaragua_B-LOC don_O hana_O masu_O garkuwa_O da_O mutane_O tserewa_O daga_O Costa_B-LOC Rica_I-LOC ._O	hau
Babu wasu bayanai a halin yanzu .	Babu_O wasu_O bayanai_O a_O halin_O yanzu_O ._O	hau
RTRS - Melbourne jirgin kasa collides tare da truck , 15 da suka ji rauni .	RTRS_B-ORG -_O Melbourne_B-LOC jirgin_O kasa_O collides_O tare_O da_O truck_O ,_O 15_O da_O suka_O ji_O rauni_O ._O	hau
MELBOURNE 1996-08-26 Ƙarƙashin ƙasa	MELBOURNE_B-LOC 1996-08-26_O Ƙarƙashin_O ƙasa_O	hau
