input	output	language
E buge mar ngimane owuon ma ne ondiki e higa 1990 , Lanusse ne owacho ni ne en jalweny ma ne nigi " paro mar loch mar demokrasi . "	E_O buge_O mar_O ngimane_O owuon_O ma_O ne_O ondiki_O e_O higa_O 1990_O ,_O Lanusse_B-PER ne_O owacho_O ni_O ne_O en_O jalweny_O ma_O ne_O nigi_O "_O paro_O mar_O loch_O mar_O demokrasi_O ._O "_O	luo
Ne onyuole Buenos Aires e higa 1918 kendo ne okende gi Ileana Bell ma ne ginyuolo kode nyithindo ochiko .	Ne_O onyuole_O Buenos_B-LOC Aires_I-LOC e_O higa_O 1918_O kendo_O ne_O okende_O gi_O Ileana_B-PER Bell_I-PER ma_O ne_O ginyuolo_O kode_O nyithindo_O ochiko_O ._O	luo
Ne odonjo e Skul mar Jolweny e higa 1935 .	Ne_O odonjo_O e_O Skul_B-ORG mar_I-ORG Jolweny_I-ORG e_O higa_O 1935_O ._O	luo
Ji apar ne olal e yie moro ma ne ogore e piny China .	Ji_O apar_O ne_O olal_O e_O yie_O moro_O ma_O ne_O ogore_O e_O piny_B-LOC China_I-LOC ._O	luo
BEIJING 1996-08-27 weche mokor	BEIJING_B-LOC 1996-08-27_O weche_O mokor_O	luo
Ji apar ne olal bang 'yie moro mar lupo chopo gi meli moro mar jowuoth kendo lwar e dho wath mar Liaoning e piny China , kaka redio mar piny owacho ne owacho chieng 'Tich Ariyo .	Ji_O apar_O ne_O olal_O bang_O 'yie_O moro_O mar_O lupo_O chopo_O gi_O meli_O moro_O mar_O jowuoth_O kendo_O lwar_O e_O dho_O wath_O mar_O Liaoning_B-LOC e_O piny_O China_B-LOC ,_O kaka_O redio_O mar_O piny_O owacho_O ne_O owacho_O chieng_O 'Tich_O Ariyo_O ._O	luo
Bugno wacho ni yie mar lupo ne omwony kendo joma ne nie iye duto ne olal bang 'ywaruok gi meli miluongo ni " Tiantan " e dho wath mar Dalian okinyi ma ne en Tich Ariyo .	Bugno_O wacho_O ni_O yie_O mar_O lupo_O ne_O omwony_O kendo_O joma_O ne_O nie_O iye_O duto_O ne_O olal_O bang_O 'ywaruok_O gi_O meli_O miluongo_O ni_O "_O Tiantan_O "_O e_O dho_O wath_O mar_O Dalian_B-LOC okinyi_O ma_O ne_O en_O Tich_O Ariyo_O ._O	luo
Ne ondik ni meli ne dhi Dalian kowuok Tianjin e dho wath ma masawa .	Ne_O ondik_O ni_O meli_O ne_O dhi_O Dalian_B-LOC kowuok_O Tianjin_B-LOC e_O dho_O wath_O ma_O masawa_O ._O	luo
Jotend dho wath mar Dalian , ma ne owuo kodgi e simo , ne onyiso ni mano e gima ne otimore , to ne ok gichiwo weche momedore .	Jotend_O dho_O wath_O mar_O Dalian_B-LOC ,_O ma_O ne_O owuo_O kodgi_O e_O simo_O ,_O ne_O onyiso_O ni_O mano_O e_O gima_O ne_O otimore_O ,_O to_O ne_O ok_O gichiwo_O weche_O momedore_O ._O	luo
Matahari ne odok chien gi kwan ma ne odwaro chopo e higa mar 1996 .	Matahari_B-ORG ne_O odok_O chien_O gi_O kwan_O ma_O ne_O odwaro_O chopo_O e_O higa_O mar_O 1996_O ._O	luo
JAKARTA 1996-08-27 weche machuok	JAKARTA_B-LOC 1996-08-27_O weche_O machuok_O	luo
Jatelo mar duka maduong 'e piny Indonesia miluongo ni PT Matahari Putra Prima ne owacho chieng 'Tich Ariyo ni ne oloko kwan mar ohala ma ne ogeno yudo e higa mar 1996 mondo odog piny .	Jatelo_O mar_O duka_O maduong_O 'e_O piny_O Indonesia_O miluongo_O ni_O PT_B-ORG Matahari_I-ORG Putra_I-ORG Prima_I-ORG ne_O owacho_O chieng_O 'Tich_O Ariyo_O ni_O ne_O oloko_O kwan_O mar_O ohala_O ma_O ne_O ogeno_O yudo_O e_O higa_O mar_O 1996_O mondo_O odog_O piny_O ._O	luo
Jatelo mochung 'ne weche mag pesa e Matahari , Hanifah Komala , nowacho ni ne giduoko piny ohala mar higa 1996 nyaka bilion 46 kopim gi ohala mokwongo ma ne gin - go mar bilion 50 .	Jatelo_O mochung_O 'ne_O weche_O mag_O pesa_O e_O Matahari_B-ORG ,_O Hanifah_B-PER Komala_I-PER ,_O nowacho_O ni_O ne_O giduoko_O piny_O ohala_O mar_O higa_O 1996_O nyaka_O bilion_O 46_O kopim_O gi_O ohala_O mokwongo_O ma_O ne_O gin_O -_O go_O mar_O bilion_O 50_O ._O	luo
Komala nowacho kama : " Ne ochunowa dwoko chien kwan ma ne wachano timo nikech ohala ne odok chien e kwaro mar adek . "	Komala_B-PER nowacho_O kama_O :_O "_O Ne_O ochunowa_O dwoko_O chien_O kwan_O ma_O ne_O wachano_O timo_O nikech_O ohala_O ne_O odok_O chien_O e_O kwaro_O mar_O adek_O ._O "_O	luo
Bende nowacho ni kemano geno mar loso ohala mar bilion 83 e higa mar 1997 .	Bende_O nowacho_O ni_O kemano_O geno_O mar_O loso_O ohala_O mar_O bilion_O 83_O e_O higa_O mar_O 1997_O ._O	luo
-- Od ndiko mar Jakarta + 6221 384-6364	--_O Od_O ndiko_O mar_O Jakarta_B-LOC +_O 6221_O 384-6364_O	luo
South Korea nokwayo mondo ogeng 'jomisonari ma ne dhi China .	South_B-LOC Korea_I-LOC nokwayo_O mondo_O ogeng_O 'jomisonari_O ma_O ne_O dhi_O China_O ._O	luo
BEIJING 1996-08-27 weche mokor	BEIJING_B-LOC 1996-08-27_O weche_O mokor_O	luo
Peking oseluongo Seoul mondo ogeng 'jomisonari mag South Korea kik dhi China , jal mawuoyo e lo kembe mag South Korea nowacho kamano Tich Ariyo .	Peking_B-LOC oseluongo_O Seoul_B-LOC mondo_O ogeng_O 'jomisonari_O mag_O South_O Korea_O kik_O dhi_O China_B-LOC ,_O jal_O mawuoyo_O e_O lo_O kembe_O mag_O South_O Korea_O nowacho_O kamano_O Tich_O Ariyo_O ._O	luo
Kwayono ne ochiw chieng 'Jumapil e mbaka ma ne obedoe e kind Lee Ki-choo ma en jakanyo mar Minista mar Weche Maoko e piny South Korea kod Tang Jiaxuan ma en jalupne e piny China .	Kwayono_O ne_O ochiw_O chieng_O 'Jumapil_O e_O mbaka_O ma_O ne_O obedoe_O e_O kind_O Lee_B-PER Ki-choo_I-PER ma_O en_O jakanyo_O mar_O Minista_O mar_O Weche_O Maoko_O e_O piny_O South_O Korea_O kod_O Tang_B-PER Jiaxuan_I-PER ma_O en_O jalupne_O e_O piny_O China_O ._O	luo
Ok ong 'e gimomiyo piny China ne oketo wachno e paro .	Ok_O ong_O 'e_O gimomiyo_O piny_O China_B-LOC ne_O oketo_O wachno_O e_O paro_O ._O	luo
Hong Kong omako jal moro ma jahigini 10 ma ne odar modhi e piny machielo to en muofu .	Hong_B-LOC Kong_I-LOC omako_O jal_O moro_O ma_O jahigini_O 10_O ma_O ne_O odar_O modhi_O e_O piny_O machielo_O to_O en_O muofu_O ._O	luo
HONG KONG 1996-08-27 Gik ma Ji Wacho e Wi Muma	HONG_B-LOC KONG_I-LOC 1996-08-27_O Gik_O ma_O Ji_O Wacho_O e_O Wi_O Muma_O	luo
Wuowi moro ma jahigini apar ma mwofu moa China ne odonjo ling 'ling 'e tong 'mar pinyno kodhi Hong Kong kendo ne omake kaka jawuoth ma ok ni e chik , polis mar Hong Kong ne owacho kamano chieng 'Tich Ariyo .	Wuowi_O moro_O ma_O jahigini_O apar_O ma_O mwofu_O moa_O China_B-LOC ne_O odonjo_O ling_O 'ling_O 'e_O tong_O 'mar_O pinyno_O kodhi_O Hong_B-LOC Kong_I-LOC kendo_O ne_O omake_O kaka_O jawuoth_O ma_O ok_O ni_O e_O chik_O ,_O polis_O mar_O Hong_B-LOC Kong_I-LOC ne_O owacho_O kamano_O chieng_O 'Tich_O Ariyo_O ._O	luo
Polis ne omake kane otemo donjo gi thuon e dala moro e gwenge mag New Territories , mana kaka polis moro nowacho .	Polis_O ne_O omake_O kane_O otemo_O donjo_O gi_O thuon_O e_O dala_O moro_O e_O gwenge_O mag_O New_B-LOC Territories_I-LOC ,_O mana_O kaka_O polis_O moro_O nowacho_O ._O	luo
Jal moro ma ne kadho kanyo nonene ka otemo donjo e ot moro okinyi mang 'ng 'ich Tich Ariyo . "	Jal_O moro_O ma_O ne_O kadho_O kanyo_O nonene_O ka_O otemo_O donjo_O e_O ot_O moro_O okinyi_O mang_O 'ng_O 'ich_O Tich_O Ariyo_O ._O "_O	luo
Pok ong 'ad wach moro amora e wi gima onego otim ne wuowino .	Pok_O ong_O 'ad_O wach_O moro_O amora_O e_O wi_O gima_O onego_O otim_O ne_O wuowino_O ._O	luo
Polise mag Hong Kong siko mako joma odar modhi e pinje mamoko e yo ma chik ok oyiego kaachiel gi joma osetiyo gi visa margi e piny China kendo riembogi e pinjegi .	Polise_O mag_O Hong_B-LOC Kong_I-LOC siko_O mako_O joma_O odar_O modhi_O e_O pinje_O mamoko_O e_O yo_O ma_O chik_O ok_O oyiego_O kaachiel_O gi_O joma_O osetiyo_O gi_O visa_O margi_O e_O piny_O China_B-LOC kendo_O riembogi_O e_O pinjegi_O ._O	luo
Jatelo maduong 'mar piny Bosnia ni e piny Turkey e limbe mar odiechieng 'achiel .	Jatelo_O maduong_O 'mar_O piny_O Bosnia_O ni_O e_O piny_O Turkey_B-LOC e_O limbe_O mar_O odiechieng_O 'achiel_O ._O	luo
ANKARA 1996-08-27 weche manyien	ANKARA_B-LOC 1996-08-27_O weche_O manyien_O	luo
Prime Minister mar Bosnia Hasan Muratovic ne ochopo Ankara Tich Ariyo ne limbe mar sirkal kama ne onego owuo e wi kony ma Turkey chiwo ne piny machon mar Yugoslavia .	Prime_O Minister_O mar_O Bosnia_O Hasan_B-PER Muratovic_I-PER ne_O ochopo_O Ankara_B-LOC Tich_O Ariyo_O ne_O limbe_O mar_O sirkal_O kama_O ne_O onego_O owuo_O e_O wi_O kony_O ma_O Turkey_B-LOC chiwo_O ne_O piny_O machon_O mar_O Yugoslavia_O ._O	luo
Jatelo moro mar migao mochung 'ne weche ohala e piny Bosnia nowacho ni , ker mar pinyno , ma biro romo gi Necmettin Erbakan ma en jalupne e piny Turkey chieng 'Tich Ariyo , bende biro wuoyo e wi yiero ma ne odong 'chien e pinyno .	Jatelo_O moro_O mar_O migao_O mochung_O 'ne_O weche_O ohala_O e_O piny_O Bosnia_O nowacho_O ni_O ,_O ker_O mar_O pinyno_O ,_O ma_O biro_O romo_O gi_O Necmettin_B-PER Erbakan_I-PER ma_O en_O jalupne_O e_O piny_O Turkey_O chieng_O 'Tich_O Ariyo_O ,_O bende_O biro_O wuoyo_O e_O wi_O yiero_O ma_O ne_O odong_O 'chien_O e_O pinyno_O ._O	luo
Kwan matin mar Jo - Bosnia bende ne osechako dhi goyo ombulu e piny Turkey .	Kwan_O matin_O mar_O Jo_O -_O Bosnia_O bende_O ne_O osechako_O dhi_O goyo_O ombulu_O e_O piny_O Turkey_B-LOC ._O	luo
Jatelono nowacho ni Muratovic bende biro romo gi Ker Suleyman Demirel , Minista mar Weche Maoko Tansu Ciller kod ja ohala moro ma Ja - Turkey .	Jatelono_O nowacho_O ni_O Muratovic_B-PER bende_O biro_O romo_O gi_O Ker_O Suleyman_B-PER Demirel_I-PER ,_O Minista_O mar_O Weche_O Maoko_O Tansu_B-PER Ciller_I-PER kod_O ja_O ohala_O moro_O ma_O Ja_O -_O Turkey_O ._O	luo
Obiro wuok chieng 'Tich Ang 'wen .	Obiro_O wuok_O chieng_O 'Tich_O Ang_O 'wen_O ._O	luo
Nowacho ni pok oyier odiechieng 'machielo mar nyasino .	Nowacho_O ni_O pok_O oyier_O odiechieng_O 'machielo_O mar_O nyasino_O ._O	luo
" Jo - Turkey nono adimba gik matimore Bosnia .	"_O Jo_O -_O Turkey_O nono_O adimba_O gik_O matimore_O Bosnia_B-LOC ._O	luo
Wasebedo ka waneno yiero kaka okang 'mar kelo lokruok , " jatelono nowacho .	Wasebedo_O ka_O waneno_O yiero_O kaka_O okang_O 'mar_O kelo_O lokruok_O ,_O "_O jatelono_O nowacho_O ._O	luo
Jatelo manyien mar riwruok mar United Nations ne ochopo e piny Iraq .	Jatelo_O manyien_O mar_B-ORG riwruok_I-ORG mar_I-ORG United_I-ORG Nations_I-ORG ne_O ochopo_O e_O piny_O Iraq_B-LOC ._O	luo
Leon Barkho	Leon_B-PER Barkho_I-PER	luo
BAGHDAD 1996-08-27 wacho	BAGHDAD_B-LOC 1996-08-27_O wacho_O	luo
Jatelo manyien mar riwruok mar pinje mag ogendini , osechopo e dala mar Baghdad mondo okaw ting 'mar chano kaka ibiro pog gik ma konyo ji , kendo kedo gi akwede ma Iraq siko ka keto kuom kwan mar jorit mag pinje mamoko ma biro riwo tijno lwedo .	Jatelo_O manyien_O mar_O riwruok_B-ORG mar_I-ORG pinje_I-ORG mag_I-ORG ogendini_I-ORG ,_O osechopo_O e_O dala_O mar_O Baghdad_B-LOC mondo_O okaw_O ting_O 'mar_O chano_O kaka_O ibiro_O pog_O gik_O ma_O konyo_O ji_O ,_O kendo_O kedo_O gi_O akwede_O ma_O Iraq_B-LOC siko_O ka_O keto_O kuom_O kwan_O mar_O jorit_O mag_O pinje_O mamoko_O ma_O biro_O riwo_O tijno_O lwedo_O ._O	luo
" Riwruok mar Pinje dwaro tiyo gi jowuoth mang 'eny moa e pinje mamoko .	"_O Riwruok_B-ORG mar_I-ORG Pinje_I-ORG dwaro_O tiyo_O gi_O jowuoth_O mang_O 'eny_O moa_O e_O pinje_O mamoko_O ._O	luo
Baghdad wacho ni ginyalo mana rwako ji apar moko matin , " japuonjno nowacho kamano .	Baghdad_B-LOC wacho_O ni_O ginyalo_O mana_O rwako_O ji_O apar_O moko_O matin_O ,_O "_O japuonjno_O nowacho_O kamano_O ._O	luo
Baghdad wacho ni winjruok ma ne nitie e kind piny Iraq kod Riwruok mar Pinje ma ne ondik e dwe mar Jun , ne ok nyis kwan mar jorit mawuok e pinje maoko ma ne onego oketi e piny Iraq .	Baghdad_B-LOC wacho_O ni_O winjruok_O ma_O ne_O nitie_O e_O kind_O piny_O Iraq_O kod_O Riwruok_O mar_O Pinje_O ma_O ne_O ondik_O e_O dwe_O mar_O Jun_O ,_O ne_O ok_O nyis_O kwan_O mar_O jorit_O mawuok_O e_O pinje_O maoko_O ma_O ne_O onego_O oketi_O e_O piny_O Iraq_B-LOC ._O	luo
Jal moro machielo nowacho kama : " Nonro mar chiemo koda kaka ipogo chiemo pod en wach mapek ahinya kendo nenore ni pinje ariyogo pok otieko ywaruok manie kindgi . "	Jal_O moro_O machielo_O nowacho_O kama_O :_O "_O Nonro_O mar_O chiemo_O koda_O kaka_O ipogo_O chiemo_O pod_O en_O wach_O mapek_O ahinya_O kendo_O nenore_O ni_O pinje_O ariyogo_O pok_O otieko_O ywaruok_O manie_O kindgi_O ._O "_O	luo
Winjruogno en mar chiwo kony ne ji e okang 'mopogore gi buche ma Riwruok mar Pinje ne oketo ne piny Iraq kuom monjo piny Kuwait e higa mar 1990 ma bende noriwo goyo marfuk ohala mar petrol .	Winjruogno_O en_O mar_O chiwo_O kony_O ne_O ji_O e_O okang_B-ORG 'mopogore_I-ORG gi_I-ORG buche_I-ORG ma_I-ORG Riwruok_I-ORG mar_I-ORG Pinje_I-ORG ne_O oketo_O ne_O piny_O Iraq_B-LOC kuom_O monjo_O piny_O Kuwait_B-LOC e_O higa_O mar_O 1990_O ma_O bende_O noriwo_O goyo_O marfuk_O ohala_O mar_O petrol_O ._O	luo
Fulcheri notamore chiwo paro moro amora kuom pogruok ma ne nitie e kind Riwruok mar Pinje kod piny Iraq , kowacho mana ni : " Nitie gik mopogore opogore ma pod dwarore ni otim . "	Fulcheri_B-PER notamore_O chiwo_O paro_O moro_O amora_O kuom_O pogruok_O ma_O ne_O nitie_O e_O kind_O Riwruok_B-ORG mar_I-ORG Pinje_I-ORG kod_O piny_O Iraq_B-LOC ,_O kowacho_O mana_O ni_O :_O "_O Nitie_O gik_O mopogore_O opogore_O ma_O pod_O dwarore_O ni_O otim_O ._O "_O	luo
Ohinga mar Jarito ( USDA ) wacho kama : " Ohala mar dhok e gweng 'mar Kansas onge koko , onge ohala moro amora .	Ohinga_O mar_O Jarito_O (_O USDA_B-ORG )_O wacho_O kama_O :_O "_O Ohala_O mar_O dhok_O e_O gweng_O 'mar_O Kansas_B-LOC onge_O koko_O ,_O onge_O ohala_O moro_O amora_O ._O	luo
DODGE CITY 1996-08-27 Gik ma Ji Wacho e Wi Muma	DODGE_B-LOC CITY_I-LOC 1996-08-27_O Gik_O ma_O Ji_O Wacho_O e_O Wi_O Muma_O	luo
Ohala ne nigi kuwe , kendo onge dhok kata nyiroye ma ne ong 'iew .	Ohala_O ne_O nigi_O kuwe_O ,_O kendo_O onge_O dhok_O kata_O nyiroye_O ma_O ne_O ong_O 'iew_O ._O	luo
Penjo kod kwayo ok gin gik madongo ahinya .	Penjo_O kod_O kwayo_O ok_O gin_O gik_O madongo_O ahinya_O ._O	luo
E juma mokalo , osebed kiuso rombe maromo 4,200 , to ng 'enygi ne gin rombe ma noseketi chon kata ma ne osebed kiuso .	E_O juma_O mokalo_O ,_O osebed_O kiuso_O rombe_O maromo_O 4,200_O ,_O to_O ng_O 'enygi_O ne_O gin_O rombe_O ma_O noseketi_O chon_O kata_O ma_O ne_O osebed_O kiuso_O ._O	luo
Wachore ni onge .	Wachore_O ni_O onge_O ._O	luo
- Ohinga mar Jarito mar Chicago 312 408 8720 ...	-_O Ohinga_O mar_O Jarito_O mar_O Chicago_B-LOC 312_O 408_O 8720_O ..._O	luo
Jasomo moro ma kwedo wach golo ich , ne opako Jo - Democrat kuom horruok mos gi jomoko .	Jasomo_O moro_O ma_O kwedo_O wach_O golo_O ich_O ,_O ne_O opako_O Jo_O -_O Democrat_O kuom_O horruok_O mos_O gi_O jomoko_O ._O	luo
Alan Elsner	Alan_B-PER Elsner_I-PER	luo
CHICAGO 1996-08-27 Gik ma Ji Wacho e Wi Muma	CHICAGO_B-LOC 1996-08-27_O Gik_O ma_O Ji_O Wacho_O e_O Wi_O Muma_O	luo
Jasiasa moro makwedo tim mar golo ich ne owuoyo e chokruok maduong 'mar jo - Democrat chieng 'Tich Ariyo , to ne opuoyo riwruok mar siasa ma thothgi riwo lwedo wach golo ich kuom yie gi paro ma ne en - go mar joma nok .	Jasiasa_O moro_O makwedo_O tim_O mar_O golo_O ich_O ne_O owuoyo_O e_O chokruok_O maduong_O 'mar_O jo_O -_O Democrat_O chieng_O 'Tich_O Ariyo_O ,_O to_O ne_O opuoyo_O riwruok_O mar_O siasa_O ma_O thothgi_O riwo_O lwedo_O wach_O golo_O ich_O kuom_O yie_O gi_O paro_O ma_O ne_O en_O -_O go_O mar_O joma_O nok_O ._O	luo
Jaloch .	Jaloch_O ._O	luo
Tony Hall mar Ohio nowacho ni en kaachiel gi Jo - Democrat mamoko ma ne kwedo tim mar golo ich , kinde duto ne gineno ni gin oko mar chama margi .	Tony_B-PER Hall_I-PER mar_O Ohio_B-LOC nowacho_O ni_O en_O kaachiel_O gi_O Jo_O -_O Democrat_O mamoko_O ma_O ne_O kwedo_O tim_O mar_O golo_O ich_O ,_O kinde_O duto_O ne_O gineno_O ni_O gin_O oko_O mar_O chama_O margi_O ._O	luo
" Kata kamano , higani to opogore .	"_O Kata_O kamano_O ,_O higani_O to_O opogore_O ._O	luo
Kuom kinde mokwongo , Democratic Party osedonjo e chenrowa mar timo yiero ka luwore gi chuny ma onge bura , " nowacho kamano .	Kuom_O kinde_O mokwongo_O ,_O Democratic_B-ORG Party_I-ORG osedonjo_O e_O chenrowa_O mar_O timo_O yiero_O ka_O luwore_O gi_O chuny_O ma_O onge_O bura_O ,_O "_O nowacho_O kamano_O ._O	luo
Chikno oyie kendo rwako Jo - Democrat ma nigi paro mopogore kuom wach golo ich kendo owacho ni gin gi migawo maduong 'mar timo kamano e okang 'duto mag pati .	Chikno_O oyie_O kendo_O rwako_O Jo_O -_O Democrat_O ma_O nigi_O paro_O mopogore_O kuom_O wach_O golo_O ich_O kendo_O owacho_O ni_O gin_O gi_O migawo_O maduong_O 'mar_O timo_O kamano_O e_O okang_O 'duto_O mag_O pati_O ._O	luo
Hall nowacho kama : " Kuom adier , Democratic Party en riwruok mar siasa ma dwaro ni ji duto oriwre kanyachiel . "	Hall_B-PER nowacho_O kama_O :_O "_O Kuom_O adier_O ,_O Democratic_B-ORG Party_I-ORG en_O riwruok_O mar_O siasa_O ma_O dwaro_O ni_O ji_O duto_O oriwre_O kanyachiel_O ._O "_O	luo
E chokruogno ma ne otim higini ang 'wen mosekalo , jogo ma ne chano chokruogno ne otamo gavana mar Pennsylvania ma kindeno .	E_O chokruogno_O ma_O ne_O otim_O higini_O ang_O 'wen_O mosekalo_O ,_O jogo_O ma_O ne_O chano_O chokruogno_O ne_O otamo_O gavana_O mar_O Pennsylvania_B-LOC ma_O kindeno_O ._O	luo
Robert Casey , jal ma ne kwedo ahinya wach golo ich .	Robert_B-PER Casey_I-PER ,_O jal_O ma_O ne_O kwedo_O ahinya_O wach_O golo_O ich_O ._O	luo
Jo - Republican osebedo ka tiyo gi yiero ma ne gitimono kaka ranyisi ni Jo - Democrat ok nyal yie gi paro ma jomoko nigo .	Jo_O -_O Republican_O osebedo_O ka_O tiyo_O gi_O yiero_O ma_O ne_O gitimono_O kaka_O ranyisi_O ni_O Jo_O -_O Democrat_O ok_O nyal_O yie_O gi_O paro_O ma_O jomoko_O nigo_O ._O	luo
Casey nowacho e chokruok moro mar jondiko e Chicago chieng 'Tich Ariyo ni ne okwayo mondo owuo kendo e higani to ne odagi .	Casey_B-PER nowacho_O e_O chokruok_O moro_O mar_O jondiko_O e_O Chicago_B-LOC chieng_O 'Tich_O Ariyo_O ni_O ne_O okwayo_O mondo_O owuo_O kendo_O e_O higani_O to_O ne_O odagi_O ._O	luo
Jotelo mag jo - Democrat ne owacho ni ne onge thuolo e program mar golo twak ne gavana moro amora moseritaya .	Jotelo_O mag_O jo_O -_O Democrat_O ne_O owacho_O ni_O ne_O onge_O thuolo_O e_O program_O mar_O golo_O twak_O ne_O gavana_O moro_O amora_O moseritaya_O ._O	luo
Casey nowacho kama : " Ayie ni chama mar Democrat onego oriw lwedo joma mon , nyithindo , koda ngima . "	Casey_B-PER nowacho_O kama_O :_O "_O Ayie_O ni_O chama_O mar_O Democrat_O onego_O oriw_O lwedo_O joma_O mon_O ,_O nyithindo_O ,_O koda_O ngima_O ._O "_O	luo
" Ne akwayo mondo omiya thuolo mar chiwo otegi ka an e podium mar chokruok maduong 'mar jo - Democrat .	"_O Ne_O akwayo_O mondo_O omiya_O thuolo_O mar_O chiwo_O otegi_O ka_O an_O e_O podium_O mar_O chokruok_B-ORG maduong_I-ORG 'mar_I-ORG jo_I-ORG -_I-ORG Democrat_I-ORG ._O	luo
Nowacho kama : " Kuom higini ang 'wen , mano ema ne en kinde mar ariyo ma ne otamore winja . "	Nowacho_O kama_O :_O "_O Kuom_O higini_O ang_O 'wen_O ,_O mano_O ema_O ne_O en_O kinde_O mar_O ariyo_O ma_O ne_O otamore_O winja_O ._O "_O	luo
Riwruok mar Republican Party , ma program - gi dwaro ni ich ma igolo oket oko mar chik , bende ne oromo gi chandruok ma kamano e higani kane gavana mar Massachusetts ,	Riwruok_O mar_O Republican_B-ORG Party_I-ORG ,_O ma_O program_O -_O gi_O dwaro_O ni_O ich_O ma_O igolo_O oket_O oko_O mar_O chik_O ,_O bende_O ne_O oromo_O gi_O chandruok_O ma_O kamano_O e_O higani_O kane_O gavana_O mar_O Massachusetts_B-LOC ,_O	luo
William Weld ne okwayo mondo ogol twak mar kedo ne ratiro mar golo ich to ne odagi .	William_B-PER Weld_I-PER ne_O okwayo_O mondo_O ogol_O twak_O mar_O kedo_O ne_O ratiro_O mar_O golo_O ich_O to_O ne_O odagi_O ._O	luo
Bob Dole , ma ne en jal ma ne idhi yier gi jo Republican mondo obed jatelo , notemo to notamore keto chik ma ne dhi miyo joma ne riwo sirkal lwedo mondo ogol ich , obed gi thuolo mar timo kamano .	Bob_B-PER Dole_I-PER ,_O ma_O ne_O en_O jal_O ma_O ne_O idhi_O yier_O gi_O jo_O Republican_O mondo_O obed_O jatelo_O ,_O notemo_O to_O notamore_O keto_O chik_O ma_O ne_O dhi_O miyo_O joma_O ne_O riwo_O sirkal_O lwedo_O mondo_O ogol_O ich_O ,_O obed_O gi_O thuolo_O mar_O timo_O kamano_O ._O	luo
Jo - Democrat bende ne owinjo twege ariyo ma ne jiwo ratiro mar golo ich .	Jo_O -_O Democrat_O bende_O ne_O owinjo_O twege_O ariyo_O ma_O ne_O jiwo_O ratiro_O mar_O golo_O ich_O ._O	luo
Kate Michelman , ma en jatelo mar National Abortion Rights Action League , nolero kaka ne ogolo ich e kinde ma timno ne ok owinjore gi chik , bang 'kane chwore oweye gi nyithindo adek matindo .	Kate_B-PER Michelman_I-PER ,_O ma_O en_O jatelo_O mar_O National_B-ORG Abortion_I-ORG Rights_I-ORG Action_I-ORG League_I-ORG ,_O nolero_O kaka_O ne_O ogolo_O ich_O e_O kinde_O ma_O timno_O ne_O ok_O owinjore_O gi_O chik_O ,_O bang_O 'kane_O chwore_O oweye_O gi_O nyithindo_O adek_O matindo_O ._O	luo
" An ka mondo awuo kuom yiero kendo wuoyo kuom adiera .	"_O An_O ka_O mondo_O awuo_O kuom_O yiero_O kendo_O wuoyo_O kuom_O adiera_O ._O	luo
Ote mar Jo - Ripublikano en mar achaya .	Ote_O mar_O Jo_B-ORG -_I-ORG Ripublikano_I-ORG en_O mar_O achaya_O ._O	luo
Gimaduong 'ma giyiero timo en chiko gik moko kendo kumogi .	Gimaduong_O 'ma_O giyiero_O timo_O en_O chiko_O gik_O moko_O kendo_O kumogi_O ._O	luo
Dwoko marwa en geno , ng 'wono kod luor . "	Dwoko_O marwa_O en_O geno_O ,_O ng_O 'wono_O kod_O luor_O ._O "_O	luo
Jaloch mar Georgia .	Jaloch_O mar_O Georgia_B-LOC ._O	luo
Cynthia McKinney nowacho kama : " In iwuon ema ing 'ado ni en tim mane monego ikaw .	Cynthia_B-PER McKinney_I-PER nowacho_O kama_O :_O "_O In_O iwuon_O ema_O ing_O 'ado_O ni_O en_O tim_O mane_O monego_O ikaw_O ._O	luo
E piny Amerka , ng 'eny ng 'iewo mag ngano ne siko mana ka dhi nyime .	E_O piny_B-LOC Amerka_I-LOC ,_O ng_O 'eny_O ng_O 'iewo_O mag_O ngano_O ne_O siko_O mana_O ka_O dhi_O nyime_O ._O	luo
CHICAGO 1996-08-27 Gik ma Ji Wacho e Wi Muma	CHICAGO_B-LOC 1996-08-27_O Gik_O ma_O Ji_O Wacho_O e_O Wi_O Muma_O	luo
Jolok ohala mang 'eny nowacho ni , ng 'eny ohala mag ngano mowuok yo nyandwat ne ok odok chien chieng 'Tich Ariyo , kata kamano , kuonde moko nengo mag ngano ne odok chien nikech ngano ma eka ne ochoki ne omedore e ohala .	Jolok_O ohala_O mang_O 'eny_O nowacho_O ni_O ,_O ng_O 'eny_O ohala_O mag_O ngano_O mowuok_O yo_O nyandwat_O ne_O ok_O odok_O chien_O chieng_O 'Tich_O Ariyo_O ,_O kata_O kamano_O ,_O kuonde_O moko_O nengo_O mag_O ngano_O ne_O odok_O chien_O nikech_O ngano_O ma_O eka_O ne_O ochoki_O ne_O omedore_O e_O ohala_O ._O	luo
