input	output	language
Ụgbọ okporo ígwè ahụ kwụsịrị mgbe akụkụ nke ụlọ ọkwọ ụgbọala ahụ kụrụ azụ nke gwongworo ahụ , ka ọnụ na - ekwuru ya kwuru .	Ụgbọ_O okporo_O ígwè_O ahụ_O kwụsịrị_O mgbe_O akụkụ_O nke_O ụlọ_O ọkwọ_O ụgbọala_O ahụ_O kụrụ_O azụ_O nke_O gwongworo_O ahụ_O ,_O ka_O ọnụ_O na_O -_O ekwuru_O ya_O kwuru_O ._O	ibo
Ụgbọala ahụ tụgharịrị , wụsa ngwongwo ya n 'ebe a na - agafe agafe , ma banye n " ọdụ ụgbọ okporo ígwè dị nso bụ ́ Bell St .	Ụgbọala_O ahụ_O tụgharịrị_O ,_O wụsa_O ngwongwo_O ya_O n_O 'ebe_O a_O na_O -_O agafe_O agafe_O ,_O ma_O banye_O n_O "_O ọdụ_O ụgbọ_O okporo_O ígwè_O dị_O nso_O bụ_B-LOC ́_I-LOC Bell_I-LOC St_I-LOC ._O	ibo
" N " ụzọ dị ịrịba ama , ma onye na - akwọ ụgbọ okporo ígwè ma onye na - akwọ gwongworo emerụghị ahụ , " ka ọnụ na - ekwuru ụlọ ọrụ ụgbọ okporo ígwè ahụ kwuru .	"_O N_O "_O ụzọ_O dị_O ịrịba_O ama_O ,_O ma_O onye_O na_O -_O akwọ_O ụgbọ_O okporo_O ígwè_O ma_O onye_O na_O -_O akwọ_O gwongworo_O emerụghị_O ahụ_O ,_O "_O ka_O ọnụ_O na_O -_O ekwuru_O ụlọ_O ọrụ_O ụgbọ_O okporo_O ígwè_O ahụ_O kwuru_O ._O	ibo
" O nwere ike ịbụ ezigbo ihe mberede . "	"_O O_O nwere_O ike_O ịbụ_O ezigbo_O ihe_O mberede_O ._O "_O	ibo
-- Ụlọ Akụkọ Sydney 61-2 373-1800	--_O Ụlọ_B-ORG Akụkọ_I-ORG Sydney_I-ORG 61-2_O 373-1800_O	ibo
Ndị uweojii ejidela onye na-agba egbe n 'Auckland .	Ndị_O uweojii_O ejidela_O onye_O na-agba_O egbe_O n_B-LOC 'Auckland_I-LOC ._O	ibo
AUCKLAND 1996-08-27 Nkenke aha onyonyo	AUCKLAND_B-LOC 1996-08-27_O Nkenke_O aha_O onyonyo_O	ibo
Ndị uweojii nwụchiri onye ji egbe na-achụ nta na North Shore nke Auckland obere oge mgbe elekere itoolu gachara n 'ụtụtụ Tuzde , ka New Zealand Press Association kọrọ .	Ndị_O uweojii_O nwụchiri_O onye_O ji_O egbe_O na-achụ_O nta_O na_O North_B-LOC Shore_I-LOC nke_O Auckland_B-LOC obere_O oge_O mgbe_O elekere_O itoolu_O gachara_O n_O 'ụtụtụ_O Tuzde_O ,_O ka_O New_B-ORG Zealand_I-ORG Press_I-ORG Association_I-ORG kọrọ_O ._O	ibo
Senior Sergeant Dave Pearson nke ndị uweojii Auckland kwuru na John Grant Fagan nọ n 'aka ndị uweojii , mana nkọwa ndị ọzọ banyere njide ya agaghị apụta ruo mgbe a ga-eme mkparịtaụka na ndị ntaakụkọ n 'ehihie taa .	Senior_O Sergeant_O Dave_B-PER Pearson_I-PER nke_O ndị_O uweojii_O Auckland_B-LOC kwuru_O na_O John_B-PER Grant_I-PER Fagan_I-PER nọ_O n_O 'aka_O ndị_O uweojii_O ,_O mana_O nkọwa_O ndị_O ọzọ_O banyere_O njide_O ya_O agaghị_O apụta_O ruo_O mgbe_O a_O ga-eme_O mkparịtaụka_O na_O ndị_O ntaakụkọ_O n_O 'ehihie_O taa_O ._O	ibo
Tupu mgbe ahụ , Fagan kpọrọ ụlọ ọrụ redio dị n' Auckland na fon , kwuo na ụjọ na - atụ ya na a ga - egbu ya .	Tupu_O mgbe_O ahụ_O ,_O Fagan_B-PER kpọrọ_O ụlọ_O ọrụ_O redio_O dị_O n'_O Auckland_B-LOC na_O fon_O ,_O kwuo_O na_O ụjọ_O na_O -_O atụ_O ya_O na_O a_O ga_O -_O egbu_O ya_O ._O	ibo
Ndị uweojii kwuru na o nweghị egbe mgbe ha jidere ya ma na ọ na-enyere ha aka ugbua .	Ndị_O uweojii_O kwuru_O na_O o_O nweghị_O egbe_O mgbe_O ha_O jidere_O ya_O ma_O na_O ọ_O na-enyere_O ha_O aka_O ugbua_O ._O	ibo
Redio New Zealand kọrọ na mbụ na otu nwoke ji egbe bata n 'ọdọ mmiri nke kọleji Northcote na Mọnde na-agbanwe ụlọ nkwakọba ihe ma na-eche nwa akwụkwọ nwanyị dị afọ iri na isii ihu .	Redio_B-ORG New_I-ORG Zealand_I-ORG kọrọ_O na_O mbụ_O na_O otu_O nwoke_O ji_O egbe_O bata_O n_O 'ọdọ_O mmiri_O nke_O kọleji_B-ORG Northcote_I-ORG na_O Mọnde_O na-agbanwe_O ụlọ_O nkwakọba_O ihe_O ma_O na-eche_O nwa_O akwụkwọ_O nwanyị_O dị_O afọ_O iri_O na_O isii_O ihu_O ._O	ibo
A gbara égbè , ma ndị na - ekiri ihe na - emenụ jisiri ike mee ka nwoke ahụ kwụsị ịgba égbè .	A_O gbara_O égbè_O ,_O ma_O ndị_O na_O -_O ekiri_O ihe_O na_O -_O emenụ_O jisiri_O ike_O mee_O ka_O nwoke_O ahụ_O kwụsị_O ịgba_O égbè_O ._O	ibo
-- Ebe a na-ede akụkọ na Wellington 64 4 473-4746	--_O Ebe_O a_O na-ede_O akụkọ_O na_O Wellington_B-LOC 64_O 4_O 473-4746_O	ibo
Ndị uweojii na-achọ onye gbara ọsọ ndụ mgbe ihe mberede egbe mere n 'Auckland .	Ndị_O uweojii_O na-achọ_O onye_O gbara_O ọsọ_O ndụ_O mgbe_O ihe_O mberede_O egbe_O mere_O n_B-LOC 'Auckland_I-LOC ._O	ibo
WELLINGTON 1996-08-27 Nkenke aha onyonyo	WELLINGTON_B-LOC 1996-08-27_O Nkenke_O aha_O onyonyo_O	ibo
Ndị uweojii Auckland na-achọ onye egbe gbapụrụ n 'ụbọchị Tuzde mgbe ọ gbagburu nwaakwụkwọ nwanyị dị afọ iri na isii , ka Radio New Zealand kwuru .	Ndị_O uweojii_O Auckland_B-LOC na-achọ_O onye_O egbe_O gbapụrụ_O n_O 'ụbọchị_O Tuzde_O mgbe_O ọ_O gbagburu_O nwaakwụkwọ_O nwanyị_O dị_O afọ_O iri_O na_O isii_O ,_O ka_O Radio_B-ORG New_I-ORG Zealand_I-ORG kwuru_O ._O	ibo
Nwoke ahụ banyere ebe igwu mmiri nke kọleji Northcote na Mọnde na-agbanwe ụlọ ma gwa nwa agbọghọ ahụ na enyi ya : " Ị bụ maka ya ugbu a . "	Nwoke_O ahụ_O banyere_O ebe_O igwu_O mmiri_O nke_O kọleji_B-ORG Northcote_I-ORG na_O Mọnde_O na-agbanwe_O ụlọ_O ma_O gwa_O nwa_O agbọghọ_O ahụ_O na_O enyi_O ya_O :_O "_O Ị_O bụ_O maka_O ya_O ugbu_O a_O ._O "_O	ibo
A gbara égbè , ma ndị na - ekiri ihe na - emenụ jisiri ike jide égbè ahụ , ka redio ahụ kwuru .	A_O gbara_O égbè_O ,_O ma_O ndị_O na_O -_O ekiri_O ihe_O na_O -_O emenụ_O jisiri_O ike_O jide_O égbè_O ahụ_O ,_O ka_O redio_O ahụ_O kwuru_O ._O	ibo
Ndị uweojii , bụ ndị na- enweghị ihe ịga nke ọma n " ịchọta nwoke ahụ n " abalị , kọwara ya dị ka onye nwere nsogbu uche na onye dị ize ndụ .	Ndị_O uweojii_O ,_O bụ_O ndị_O na-_O enweghị_O ihe_O ịga_O nke_O ọma_O n_O "_O ịchọta_O nwoke_O ahụ_O n_O "_O abalị_O ,_O kọwara_O ya_O dị_O ka_O onye_O nwere_O nsogbu_O uche_O na_O onye_O dị_O ize_O ndụ_O ._O	ibo
-- Ebe a na-ede akụkọ na Wellington 64 4 473-4746	--_O Ebe_O a_O na-ede_O akụkọ_O na_O Wellington_B-LOC 64_O 4_O 473-4746_O	ibo
SIMEX Brent mechiri na Mọnde n 'ihi ezumike IPE .	SIMEX_B-ORG Brent_I-ORG mechiri_O na_O Mọnde_O n_O 'ihi_O ezumike_O IPE_B-ORG ._O	ibo
E mechiri ahịa Brent na Singapore International Monetary Exchange ( Simex ) na Mọnde maka ezumike mba UK .	E_O mechiri_O ahịa_O Brent_B-ORG na_O Singapore_B-ORG International_I-ORG Monetary_I-ORG Exchange_I-ORG (_B-ORG Simex_I-ORG )_O na_O Mọnde_O maka_O ezumike_O mba_O UK_B-LOC ._O	ibo
A na-akwụ ụgwọ nkwekọrịta ndị a na-ere na Singapore na nkwekọrịta ndị a na-ere na London .	A_O na-akwụ_O ụgwọ_O nkwekọrịta_O ndị_O a_O na-ere_O na_O Singapore_B-LOC na_O nkwekọrịta_O ndị_O a_O na-ere_O na_O London_B-LOC ._O	ibo
-- Ụlọ akụkọ Singapore ( + 65 870 3081 )	--_O Ụlọ_B-ORG akụkọ_I-ORG Singapore_I-ORG (_O +_O 65_O 870_O 3081_O )_O	ibo
Metro na-agbadata pasentị 3.3 mgbe ahịa mepere .	Metro_B-ORG na-agbadata_O pasentị_O 3.3_O mgbe_O ahịa_O mepere_O ._O	ibo
Ahịa na-ere ahịa Metro Holdings dara 3.31 pasent , ma ọ bụ Singapore $ 0.20 , ruo S $ 5.85 nkeji mgbe ahịa mepere na Mọnde .	Ahịa_O na-ere_O ahịa_O Metro_B-ORG Holdings_I-ORG dara_O 3.31_O pasent_O ,_O ma_O ọ_O bụ_O Singapore_B-LOC $_O 0.20_O ,_O ruo_O S_O $_O 5.85_O nkeji_O mgbe_O ahịa_O mepere_O na_O Mọnde_O ._O	ibo
Ka ọ na-erule elekere 0120 GMT , e rerela òkè Metro 357,000 .	Ka_O ọ_O na-erule_O elekere_O 0120_O GMT_O ,_O e_O rerela_O òkè_O Metro_B-ORG 357,000_O ._O	ibo
Na Fraịde , Metro Holdings butere ụzọ n' uru , site na S $ 1.55 iji mechie na S $ 6.05 na asịrị ahịa nke nnweta nnweta nke First Capital Corp .	Na_O Fraịde_O ,_O Metro_B-ORG Holdings_I-ORG butere_O ụzọ_O n'_O uru_O ,_O site_O na_O S_O $_O 1.55_O iji_O mechie_O na_O S_O $_O 6.05_O na_O asịrị_O ahịa_O nke_O nnweta_O nnweta_O nke_O First_B-ORG Capital_I-ORG Corp_I-ORG ._O	ibo
Ụlọọrụ ahụ kwuru na ha amaghị ihe kpatara mmụba ahụ .	Ụlọọrụ_O ahụ_O kwuru_O na_O ha_O amaghị_O ihe_O kpatara_O mmụba_O ahụ_O ._O	ibo
-- Ụlọ akụkọ Singapore ( 65 8703080 )	--_O Ụlọ_O akụkọ_O Singapore_B-LOC (_O 65_O 8703080_O )_O	ibo
Indonesian rupiah kwụsiri ike na azụmaahịa dị jụụ .	Indonesian_O rupiah_O kwụsiri_O ike_O na_O azụmaahịa_O dị_O jụụ_O ._O	ibo
JAKARTA 1996-08-26 Nkenke aha onyonyo	JAKARTA_B-LOC 1996-08-26_O Nkenke_O aha_O onyonyo_O	ibo
Rupiah Indonesian kwụsiri ike megide dollar na azụmaahịa dị jụụ na Mọnde , ndị na-ere ahịa kwuru .	Rupiah_O Indonesian_O kwụsiri_O ike_O megide_O dollar_O na_O azụmaahịa_O dị_O jụụ_O na_O Mọnde_O ,_O ndị_O na-ere_O ahịa_O kwuru_O ._O	ibo
Ha kwuru na ọnụọgụgụ ha pere mpe n 'ihi ezumike ọha na eze na Hong Kong na United Kingdom .	Ha_O kwuru_O na_O ọnụọgụgụ_O ha_O pere_O mpe_O n_O 'ihi_O ezumike_O ọha_O na_O eze_O na_O Hong_B-LOC Kong_I-LOC na_O United_B-LOC Kingdom_I-LOC ._O	ibo
" Anyị ahụghịkwa ihe ọbụla sitere n 'aka ndị ọrụ Singapore .	"_O Anyị_O ahụghịkwa_O ihe_O ọbụla_O sitere_O n_O 'aka_O ndị_O ọrụ_O Singapore_B-LOC ._O	ibo
" Ọ bụ ụbọchị dị jụụ , " ka otu onye na - azụ ahịa ego ná mba ọzọ kwuru .	"_O Ọ_O bụ_O ụbọchị_O dị_O jụụ_O ,_O "_O ka_O otu_O onye_O na_O -_O azụ_O ahịa_O ego_O ná_O mba_O ọzọ_O kwuru_O ._O	ibo
A na-edepụta rupiah na 2,342.0 / 42.5 na 0915 GMT , na-agbanwe agbanwe site na ọkwa mmeghe .	A_O na-edepụta_O rupiah_O na_O 2,342.0_O /_O 42.5_O na_O 0915_O GMT_O ,_O na-agbanwe_O agbanwe_O site_O na_O ọkwa_O mmeghe_O ._O	ibo
Ọ dị nro n 'ụtụtụ n 'ihi oke ego dị na rupiah ma nwetaghachi ya mgbe e mesịrị .	Ọ_O dị_O nro_O n_O 'ụtụtụ_O n_O 'ihi_O oke_O ego_O dị_O na_O rupiah_O ma_O nwetaghachi_O ya_O mgbe_O e_O mesịrị_O ._O	ibo
Echi na taa rupiah mechiri na 2,342.00 / 42.45 na 2,341.5 / 42.0 .	Echi_O na_O taa_O rupiah_O mechiri_O na_O 2,342.00_O /_O 42.45_O na_O 2,341.5_O /_O 42.0_O ._O	ibo
Onye ọzọ na-ere ahịa kwuru na ndị na-arụ ọrụ na-ala azụ ịhapụ rupiah n 'agbanyeghị ọtụtụ ọnọdụ n 'ihi njedebe ọnwa .	Onye_O ọzọ_O na-ere_O ahịa_O kwuru_O na_O ndị_O na-arụ_O ọrụ_O na-ala_O azụ_O ịhapụ_O rupiah_O n_O 'agbanyeghị_O ọtụtụ_O ọnọdụ_O n_O 'ihi_O njedebe_O ọnwa_O ._O	ibo
" E nwere ihe abụọ na - ekpebi ahịa n 'oge a .	"_O E_O nwere_O ihe_O abụọ_O na_O -_O ekpebi_O ahịa_O n_O 'oge_O a_O ._O	ibo
A ga-akwụ ụgwọ na ngwụcha ọnwa na ikpe ọzọ a ga-ekpe na Tọzdee , " ka onye ahụ na-ere ahịa kwuru .	A_O ga-akwụ_O ụgwọ_O na_O ngwụcha_O ọnwa_O na_O ikpe_O ọzọ_O a_O ga-ekpe_O na_O Tọzdee_O ,_O "_O ka_O onye_O ahụ_O na-ere_O ahịa_O kwuru_O ._O	ibo
Megawati Sukarnoputri , onye ndú a chụpụrụ n 'ọchịchị nke Indonesian Democratic Party ( PDI ) gbara gọọmentị akwụkwọ maka ịchụpụ ya n 'ọchịchị PDI .	Megawati_B-PER Sukarnoputri_I-PER ,_O onye_O ndú_O a_O chụpụrụ_O n_O 'ọchịchị_O nke_O Indonesian_B-ORG Democratic_I-ORG Party_I-ORG (_O PDI_B-ORG )_O gbara_O gọọmentị_O akwụkwọ_O maka_O ịchụpụ_O ya_O n_O 'ọchịchị_O PDI_B-ORG ._O	ibo
Ụlọikpe dị n 'etiti Jakarta kagburu ikpe ahụ na Tọzdee gara aga maka nkwekọrịta ọ ga-ekwe omume na mpụga ụlọikpe .	Ụlọikpe_O dị_O n_O 'etiti_O Jakarta_B-LOC kagburu_O ikpe_O ahụ_O na_O Tọzdee_O gara_O aga_O maka_O nkwekọrịta_O ọ_O ga-ekwe_O omume_O na_O mpụga_O ụlọikpe_O ._O	ibo
A ga-ebido ikpe ahụ n 'ụbọchị Tọzdee .	A_O ga-ebido_O ikpe_O ahụ_O n_O 'ụbọchị_O Tọzdee_O ._O	ibo
Ndị ọka iwu Megawati kwuru na ha ka na-ekwu maka nkwekọrịta a ga-enwe n 'ụlọikpe mana ha enweghị nchekwube na a ga-enwe nkwekọrịta .	Ndị_O ọka_O iwu_O Megawati_B-PER kwuru_O na_O ha_O ka_O na-ekwu_O maka_O nkwekọrịta_O a_O ga-enwe_O n_O 'ụlọikpe_O mana_O ha_O enweghị_O nchekwube_O na_O a_O ga-enwe_O nkwekọrịta_O ._O	ibo
Onye na-ere ahịa ahụ kwuru na okwu a ka bụ ihe dị mkpa mana ịdị mkpa ya n 'ahịa yiri ka ọ na-ebelata .	Onye_O na-ere_O ahịa_O ahụ_O kwuru_O na_O okwu_O a_O ka_O bụ_O ihe_O dị_O mkpa_O mana_O ịdị_O mkpa_O ya_O n_O 'ahịa_O yiri_O ka_O ọ_O na-ebelata_O ._O	ibo
O kwuru na ego ga-abụ ihe kachasị mkpa n 'ụbọchị ole na ole na-abịanụ .	O_O kwuru_O na_O ego_O ga-abụ_O ihe_O kachasị_O mkpa_O n_O 'ụbọchị_O ole_O na_O ole_O na-abịanụ_O ._O	ibo
Overnight swap bụ na 0.45 / 0.48 na tom / na-esote na 0.50 / 0.55 .	Overnight_O swap_O bụ_O na_O 0.45_O /_O 0.48_O na_O tom_O /_O na-esote_O na_O 0.50_O /_O 0.55_O ._O	ibo
Otu ọnwa swap bụ na 18.0 / 18.5 , abụọ na 34.0 / 35.0 , atọ na 52.75 / 53.50 na isii na 106.5 / 107.0 isi .	Otu_O ọnwa_O swap_O bụ_O na_O 18.0_O /_O 18.5_O ,_O abụọ_O na_O 34.0_O /_O 35.0_O ,_O atọ_O na_O 52.75_O /_O 53.50_O na_O isii_O na_O 106.5_O /_O 107.0_O isi_O ._O	ibo
N 'ụbọchị Mọnde , ụlọ akụ etiti nọgidere na ọnụego nnyonye anya ya na 2,337 / 2,455 na ọnụego mgbanwe na 2,337 / 2,383 .	N_O 'ụbọchị_O Mọnde_O ,_O ụlọ_O akụ_O etiti_O nọgidere_O na_O ọnụego_O nnyonye_O anya_O ya_O na_O 2,337_O /_O 2,455_O na_O ọnụego_O mgbanwe_O na_O 2,337_O /_O 2,383_O ._O	ibo
Onye isi oche ndị ọrụ nzuzo nke Senate na nyocha bọmbụ Saudi .	Onye_O isi_O oche_O ndị_O ọrụ_O nzuzo_O nke_O Senate_B-ORG na_O nyocha_O bọmbụ_O Saudi_O ._O	ibo
DUBAI 1996-08-26 Nkọwapụta	DUBAI_B-LOC 1996-08-26_O Nkọwapụta_O	ibo
Specter zutere Crown Prince Abdullah na Minista Nchebe na Aviation Prince Sultan na Jeddah , Saudi steeti telivishọn na ukara Saudi Press Agency kọrọ .	Specter_B-PER zutere_O Crown_O Prince_B-PER Abdullah_I-PER na_O Minista_O Nchebe_B-ORG na_I-ORG Aviation_I-ORG Prince_O Sultan_B-PER na_O Jeddah_B-LOC ,_O Saudi_O steeti_O telivishọn_O na_O ukara_O Saudi_B-ORG Press_I-ORG Agency_I-ORG kọrọ_O ._O	ibo
O burula ụzọ gaa Japan , Saụt Koria na Chaịna .	O_O burula_O ụzọ_O gaa_O Japan_B-LOC ,_O Saụt_B-LOC Koria_I-LOC na_O Chaịna_B-LOC ._O	ibo
Specter kwuru na mgbe bọmbụ ahụ gbachara , a ga-enwerịrị mgbagha na Pentagon ma jụọ ma Perry ò kwesịrị ịhapụ ọrụ .	Specter_B-PER kwuru_O na_O mgbe_O bọmbụ_O ahụ_O gbachara_O ,_O a_O ga-enwerịrị_O mgbagha_O na_O Pentagon_B-ORG ma_O jụọ_O ma_O Perry_B-PER ò_O kwesịrị_O ịhapụ_O ọrụ_O ._O	ibo
O kwuru na obi adịghị ya mma n' azịza ụfọdụ Perry nyere kọmitii ahụ n' ajụjụ ndị ha jụrụ ya mgbe ọ na - agba akaebe na nzuzo n " ọnwa gara aga .	O_O kwuru_O na_O obi_O adịghị_O ya_O mma_O n'_O azịza_O ụfọdụ_O Perry_B-PER nyere_O kọmitii_O ahụ_O n'_O ajụjụ_O ndị_O ha_O jụrụ_O ya_O mgbe_O ọ_O na_O -_O agba_O akaebe_O na_O nzuzo_O n_O "_O ọnwa_O gara_O aga_O ._O	ibo
Ajụjụ ma Perry ọ ga-ahapụ ọrụ ya ka na-emeghe , onye Pennsylvania Republican kwuru .	Ajụjụ_O ma_O Perry_B-PER ọ_O ga-ahapụ_O ọrụ_O ya_O ka_O na-emeghe_O ,_O onye_O Pennsylvania_B-LOC Republican_O kwuru_O ._O	ibo
" Ọ bụrụ na anyị ga-anọ na Saudi Arabia , anyị kwesịrị inwe nkwado zuru oke , " Specter kwuru .	"_O Ọ_O bụrụ_O na_O anyị_O ga-anọ_O na_O Saudi_B-LOC Arabia_I-LOC ,_O anyị_O kwesịrị_O inwe_O nkwado_O zuru_O oke_O ,_O "_O Specter_B-PER kwuru_O ._O	ibo
United States nwere ndị agha ikuku US 5,000 na ndị agha ndị ọzọ na Saudi Arabia .	United_B-LOC States_I-LOC nwere_O ndị_O agha_O ikuku_O US_B-LOC 5,000_O na_O ndị_O agha_O ndị_O ọzọ_O na_O Saudi_B-LOC Arabia_I-LOC ._O	ibo
Ụgbọelu ndị Sudan a tọọrọ na-ahapụ Saịprọs gawa Briten .	Ụgbọelu_O ndị_O Sudan_O a_O tọọrọ_O na-ahapụ_O Saịprọs_B-LOC gawa_O Briten_B-LOC ._O	ibo
LARNACA , Saịprọs 1996-08-27	LARNACA_B-LOC ,_O Saịprọs_B-LOC 1996-08-27_O	ibo
Ụgbọelu Sudan Airways nke bu ndị njem 199 na ndị ọrụ ya bụ nke a tọọrọ gaa Saịprọs si n 'ọdụ ụgbọelu Larnaca gbapụ mgbe ọ nwesịrị mmanụ ụgbọala ma gawa Britain n 'isi ụtụtụ Tuesday , ka ndị akaebe kwuru .	Ụgbọelu_B-ORG Sudan_I-ORG Airways_I-ORG nke_O bu_O ndị_O njem_O 199_O na_O ndị_O ọrụ_O ya_O bụ_O nke_O a_O tọọrọ_O gaa_O Saịprọs_B-LOC si_O n_O 'ọdụ_O ụgbọelu_O Larnaca_B-LOC gbapụ_O mgbe_O ọ_O nwesịrị_O mmanụ_O ụgbọala_O ma_O gawa_O Britain_B-LOC n_O 'isi_O ụtụtụ_O Tuesday_O ,_O ka_O ndị_O akaebe_O kwuru_O ._O	ibo
Ndị uweojii kwuru na ọnụọgụgụ a na-amaghị nke ndị ntọ nọ n 'ụgbọelu Airbus 310 nke a napụrụ n 'ụzọ si Khartoum gaa Amman na Jọdan .	Ndị_O uweojii_O kwuru_O na_O ọnụọgụgụ_O a_O na-amaghị_O nke_O ndị_O ntọ_O nọ_O n_O 'ụgbọelu_O Airbus_O 310_O nke_O a_O napụrụ_O n_O 'ụzọ_O si_O Khartoum_B-LOC gaa_O Amman_B-LOC na_O Jọdan_B-LOC ._O	ibo
Otu n 'ime ha kwuru na ya ga-agbagbu ụgbọelu ahụ ma ọ bụrụ na e tinyeghị mmanụ n 'ime ya , a kpọkwa ha gaa Lọndọn , bụ ́ ebe ha bu n 'obi inyefe onwe ha ma chọọ ebe mgbaba ndọrọ ndọrọ ọchịchị .	Otu_O n_O 'ime_O ha_O kwuru_O na_O ya_O ga-agbagbu_O ụgbọelu_O ahụ_O ma_O ọ_O bụrụ_O na_O e_O tinyeghị_O mmanụ_O n_O 'ime_O ya_O ,_O a_O kpọkwa_O ha_O gaa_O Lọndọn_B-LOC ,_O bụ_O ́_O ebe_O ha_O bu_O n_O 'obi_O inyefe_O onwe_O ha_O ma_O chọọ_O ebe_O mgbaba_O ndọrọ_O ndọrọ_O ọchịchị_O ._O	ibo
Ndị Kurd lụrụ ọgụ ọzọ na Iraq , ọtụtụ mmadụ anwụọla .	Ndị_O Kurd_O lụrụ_O ọgụ_O ọzọ_O na_O Iraq_B-LOC ,_O ọtụtụ_O mmadụ_O anwụọla_O ._O	ibo
ANKARA 1996-08-26 Nkenke aha onyonyo	ANKARA_B-LOC 1996-08-26_O Nkenke_O aha_O onyonyo_O	ibo
Agha kpụ ọkụ n " ọnụ malitere n " etiti òtù abụọ na- emegiderịta onwe ha bụ ́ ndị Kurd n " ebe ugwu Iraq n " etiti abalị Sunday ma gbuo ma ọ dịkarịa ala mmadụ 29 , otu n " ime òtù ndị ahụ kwuru na Monday .	Agha_O kpụ_O ọkụ_O n_O "_O ọnụ_O malitere_O n_O "_O etiti_O òtù_O abụọ_O na-_O emegiderịta_O onwe_O ha_O bụ_O ́_O ndị_O Kurd_O n_O "_O ebe_O ugwu_O Iraq_B-LOC n_O "_O etiti_O abalị_O Sunday_O ma_O gbuo_O ma_O ọ_O dịkarịa_O ala_O mmadụ_O 29_O ,_O otu_O n_O "_O ime_O òtù_O ndị_O ahụ_O kwuru_O na_O Monday_O ._O	ibo
Ndị otu Democratic Party nke Kurdistan ( KDP ) kwuru na ndị otu Patriotic Union of Kurdistan ( PUK ) emebiwo nkwekọrịta nkwekọrịta nke United States kwadoro n 'etiti ndị otu abụọ ahụ n 'izu gara aga .	Ndị_O otu_O Democratic_B-ORG Party_I-ORG nke_I-ORG Kurdistan_I-ORG (_O KDP_B-ORG )_O kwuru_O na_O ndị_O otu_O Patriotic_B-ORG Union_I-ORG of_I-ORG Kurdistan_I-ORG (_O PUK_B-ORG )_O emebiwo_O nkwekọrịta_O nkwekọrịta_O nke_O United_O States_O kwadoro_O n_O 'etiti_O ndị_O otu_O abụọ_O ahụ_O n_O 'izu_O gara_O aga_O ._O	ibo
Ndị agha ahụ bịanyere aka na nkwekọrịta ịkwụsị ịgba égbè na Fraịde mgbe otu izu nke ọgụ kpụ ọkụ n " ọnụ gasịrị nke mere ka nkwekọrịta ha kwekọrịtara otu afọ gara aga kwụsị .	Ndị_O agha_O ahụ_O bịanyere_O aka_O na_O nkwekọrịta_O ịkwụsị_O ịgba_O égbè_O na_O Fraịde_O mgbe_O otu_O izu_O nke_O ọgụ_O kpụ_O ọkụ_O n_O "_O ọnụ_O gasịrị_O nke_O mere_O ka_O nkwekọrịta_O ha_O kwekọrịtara_O otu_O afọ_O gara_O aga_O kwụsị_O ._O	ibo
" Ndị ndu nke PUK bụ ndị kwere nkwa ịkwụsị ọgụ na imekọ ihe ọnụ na atụmatụ US kachasị ọhụrụ malitere nnukwu agha agha megide ọnọdụ KDP , " KDP kwuru na nkwupụta .	"_O Ndị_O ndu_O nke_O PUK_B-ORG bụ_O ndị_O kwere_O nkwa_O ịkwụsị_O ọgụ_O na_O imekọ_O ihe_O ọnụ_O na_O atụmatụ_O US_B-LOC kachasị_O ọhụrụ_O malitere_O nnukwu_O agha_O agha_O megide_O ọnọdụ_O KDP_B-ORG ,_O "_O KDP_B-ORG kwuru_O na_O nkwupụta_O ._O	ibo
O kwuru na ọgụ kpụ ọkụ n 'ọnụ malitere n 'etiti abalị na mpaghara nke kewara òtù abụọ ahụ na-alụ ọgụ , na PUK na-achọ ịbanye n 'isi ụlọ ọrụ KDP na Salahuddin .	O_O kwuru_O na_O ọgụ_O kpụ_O ọkụ_O n_O 'ọnụ_O malitere_O n_O 'etiti_O abalị_O na_O mpaghara_O nke_O kewara_O òtù_O abụọ_O ahụ_O na-alụ_O ọgụ_O ,_O na_O PUK_B-ORG na-achọ_O ịbanye_O n_O 'isi_O ụlọ_O ọrụ_O KDP_B-ORG na_O Salahuddin_B-LOC ._O	ibo
Ndị KDP kwuru na ndị agha PUK 29 nwụrụ na mwakpo ahụ .	Ndị_O KDP_B-ORG kwuru_O na_O ndị_O agha_O PUK_B-ORG 29_O nwụrụ_O na_O mwakpo_O ahụ_O ._O	ibo
O nyeghị nkọwa gbasara ndị nwụrụ na KDP na ọnụ na-ekwuchitere PUK adịghị ozugbo maka nkọwa .	O_O nyeghị_O nkọwa_O gbasara_O ndị_O nwụrụ_O na_O KDP_B-ORG na_O ọnụ_O na-ekwuchitere_O PUK_B-ORG adịghị_O ozugbo_O maka_O nkọwa_O ._O	ibo
